beername,review
Goose Island Honkers Ale,Pint on tap at Beer Revolution in Edmonton pours a clear pale amber color with a finger of white head that leaves some nice lacing on the glass. Aroma is caramel with some light fruits and floral notes. Taste is a fruity…
Goose Island Honkers Ale,"On tap at Beer Rev. I am at home now lying in bed doing a review from 45 min old memory.... May god have mercy on my soul. Taste good, smells good, looks like a relish beer, what else can be said? Tons-o-flavour for…"
Goose Island Honkers Ale,"Bottle from Booths, Media City. Hazy deeper amber in colour with a thin head. Light withe a smooth drinking texture. Has an orange fruit nose which is less stated in its taste but remains pleasant."
Goose Island Honkers Ale,Not too bad for an ale. A little hoppy but not near as intense as others. I wouldn’t turn one down but if it’s more than a couple I would probably take a pass...
Goose Island Honkers Ale,Bottle pour. Amber color with a decent head. Fruity and hoppy flavor. Taste is the same. Well balanced with a nice bitter finish.
Goose Island Honkers Ale,"12 oz bottle pours an amber color with a small white head. Aromas of fruit, malt sweetness. Light bodied, very nice bitter"
Goose Island Honkers Ale,"From bottle to glass
Aroma: smells of delicious caramel maltyness, slight hint of chocolate…"
Goose Island Honkers Ale,"Bottle at home. 
Watery nose, cucumber, grapefruit. 
Hazy orange amber, fine white head.…"
Goose Island Honkers Ale,Bottle from Bob’s.…
Goose Island Honkers Ale,On top of a nice orange amber body sits a good two finger tall eggshell colored foam head. The head hangs on well and makes cool lace patterns on the glass. The aroma has a nice sweet maltiness with caramel and a…
Goose Island Honkers Ale,Bottle at ribs n bibs lincoln. Amber with a good white head. Aroma and taste of sweetness with hops and marmalade.
Goose Island Honkers Ale,"(On tap) Pours a clear copper with one finger of fluffy head diminishing gradually to a thin cap, heavy lacing. Nose is predominantly biscuity english malt, faint pine and citrus hops. Taste follows suit, with a mellow…"
Goose Island Honkers Ale,"On tap poured into a glass that looks something like a crossbred hefeweizen glass and an imperial pint. The aromas are mellow with notes of bread crust and toast, some light caramel, and a slight mildew and a…"
Goose Island Honkers Ale,Pours a clear golden color with white head. Pine and some citrus hops on the nose; follows onto the palate. Finishes with maltiness.
Goose Island Honkers Ale,"Look: pours a gold straw color. Thick white head.
Smell: hoops in the beginning. Pine flavors almost zero fruit smell.
Taste: taste pint, slightly bitter on the back end. Also good amount of…"
Goose Island Honkers Ale,On tap at Redwood Cafe. Pours a pale amber color with a bit of head. A little harsh. Sweet and swill beer malt taste.
Goose Island Honkers Ale,"Bière achetée dans un Deli près de Times Square. Couleur cuivrée, avec une belle mousse. Nez de malt avec des noisettes grillées. En bouche, la Honker’s ale est maltée, avec des notes caramélisées d’une rousse…"
Goose Island Honkers Ale,"Bottle purchased at Bacchus, Olney. Golden and hazy, mid to heavy carbonation with small white head & reasonable lacing. Fruity and floral aroma, full of hops. Caramel, toast and honey can also be detected on the…"
Goose Island Honkers Ale,"Pours a dark yellow with a thin white head. It has a sweet, toasty corn flake aroma with a hint of hops. The taste is of piney hops and a light, smooth, slightly sweet cereal finish. Not bad!"
Goose Island Honkers Ale,Pouted from 12oz bottle. Not what i would expect from Goose Island. Pale in color with a lack of depth or character. Slight malt opening with a hint of hops on the back end. Just not enough flavor here to warrant praise.…
Goose Island Honkers Ale,"Clear copper pour with off white head. Aroma is sweet, biscuity malts. Flavour has caramel, bready malts, light toast, some sweetness. Finish is a touch of piney hops. Okay, but session worthy."
Goose Island Honkers Ale,The aroma has caramel flavors and some esters with low hop aroma. The appearance is copper with a small white head and not much retention. It is a clear beer. The flavor is toast and caramel and very balanced with a…
Goose Island Honkers Ale,Ambrée/rousse. Légèrement amère. Un peu de caramel. Banane. Biscuit sec. Malté. Rafraichissante et sèche. Simple mais bien.
Goose Island Honkers Ale,"On tap at D’Arcy McGee’s (Ottawa, ON). Limpid copper body with a thin off-white creamy head. Decent malty/hoppy aroma with some grainy and brown sugar hints. Its well balanced taste is slightly dominated by hoppy…"
Goose Island Honkers Ale,"For those who like their bitter, bitter, this is a bit light. Nice light copper color with faint bready malt and light earthy hop aroma. Overall, I call it a ""bitter-lite"" in style, but certainly drinkable and sessionable."
Goose Island Honkers Ale,"Ins glas ergießt sich ein bernsteinfarbenes Bier mit schöner beigen Schaumkrone. Geruch fruchtig malzig, Karamell, dunkle Beeren. Geschmack hopfig fruchtig, nussig, Karamell."
Goose Island Matilda,"Taste: slight tart fruit, pears, some cloves, yeast bread, bright dry finish. Same with the nose. Golden hue, partly clear, white head, some ring lace. Complex to pair well with a meal."
Goose Island Matilda,bottle - shared with friends.  Lovely dark Belgian ale - always enjoy whenever i try one
Goose Island Matilda,"bottle from Factory Foods & More
Thick white head.  Very hazy golden pour.  A little sour.  Some dark fruits.  Interesting."
Goose Island Matilda,"Pours clear amber with no head, sugar syrup and pulms aroma, hints of caramel, orange, bozzey metalic finish"
Goose Island Matilda,"Bottle at TLVCBF, clear deepish but bright orange colour, Brett vanila, apple, sweat, rubber,quite sweet but not heavy with a bit of dried fruit sourness to balance. Nice and interesting."
Goose Island Matilda,"Bottle pours bronze orange w lasting head. Classic bretty fruity pebbles aroma. A little funk and citrus to boot. Brett, mild tart, funk, sweet malts, bready. Hmm, not getting hops in the taste, almost more like a Flemish…"
Goose Island Matilda,"On tap at the brewery. Pours dark gold. Biscuit, light funk, lemon, floral. Medium body. Good."
Goose Island Matilda,"Bottle - opened to large gush of foam. Settled to hazy reddish orange with off white head giving good lacing.  Very nice yeasty, banana, fruity, aroma. Good mouthfeel. Full flavoured- strong finish, good sipping beer. Fruity…"
Goose Island Matilda,"On tap at Goose Island Brewhouse. Dark orange with medium white head. Malty, light fruity notes, yeasty, touch of tartness, watery, vague bitterness in finish. Meh."
Goose Island Matilda,"Bottle sample at a tasting. 2017 edition. Murky golden-orange with beige head. The aroma has notes of wood, apple, peach, lime, flowers, honey, candy. The flavor is sweet and mild sour with notes of alcohol, wood,…"
Goose Island Matilda,"Bottle at a tasting. 2017 and 2016 ed. Murky orange red. Funky, herbal, woody aromas.  Sweetish, tart, honey, wood, herbs, oxidized, wood, spicy. Medium-bodied, fizzy. Did not age well."
Goose Island Matilda,"Bière 33 cl avec une étiquette différente de celle présentée ici. Nez frais, bouche sur la levure et légèrement acidulée. On reconnaît bien l'apport des brettanomyces. (M)"
Goose Island Matilda,"Bottle from Tesco. Gusher. Hazy amber body with a beige head. Steady carbonation. Good lacing. Aroma of red apple and wood. Flavour of funky yeast, caramel and oak. Medium body with a slick texture. Soft fizz. An…"
Goose Island Matilda,"Butelka. Ciemny, mętny brudno miedziany kolor. Piana średnia, lekko kremowa, biała, opada szybko. Aromat jest dość nikły, owocowo-drożdżowy. W smaku, oprócz powyższych, ciemny cukier, cukier trzcinow…"
Goose Island Matilda,"Flaska. Grumlig bronsfärgad med ett smutsvitt skum. Dofter av citrus, örter, bibliotek och jäst. Smakinslag av citrus, örter, jord och jäst. Halvtorr avslutning. Gott."
Goose Island Matilda,"355ml bottle from Tesco - TWAT! A gusher. Murky bronze body, messy white head, Nose is grapey, vines, very yeasty. Thick lush mouthfeel, malt loaf comes through, little sour bitter finish."
Goose Island Matilda,"Bottle, 355ml. Copper colour with a small head. A malty, yeasty aroma. Flavour is deeply malty with biscuit notes, floral hops, clove spice. Quite decent."
Goose Island Matilda,Bottle from Tesco for £1.85 or whatever because I am a sell out bastard. We have a gusher -splattered peverywhere like my 15 year old self. A vinous aroma with a nuttiness and low key candy sugar. Opaque amber…
Goose Island Matilda,"Bottle at home from Tesco. A hazed onion / brown coloured pour with a lasting beige head. Small gush. Aroma is woody brett, rustic grains, rye bread, strawberry, banana. Flavour is composed of earthy grains, straw,…"
Goose Island Matilda,"355 ml bottle from Tesco, bottled 12/06/2017, bb 08/2022
Dark amber, hazy, beige head.…"
Goose Island Matilda,"Bottled 2 years prior to consumption, so do not know if that affects experience. Pours relatively uniform from bottle. No significant head to judge.  Pleasing golden nearly amber color, with nice persistent…"
Goose Island Matilda,"Keg at The Oregon Brewers Festival, Portland, OR on 24/07/2008.  Nice big spicy notes, with clove, cardamom and cinnamon on the nose.  Big body and lots of dried fruit and fruitcake flavours."
Goose Island Matilda,"Beige creamy head. Deep amber colour. Aroma is hoppy, malty with fruity (apricot) and funky notes. Flavor is malty with fruity ( apricot and apple) with light spicy tones, ending in a moderately fruity and slighly sour finish.…"
Goose Island Matilda,"Flaska från Hopt.se. Långsam gusher. Bärnstensfärgad disig vätska med smutsvit krämig skumpuck. Brettig doft och smak. Bra kropp med rejäla maltiga och brödiga smaker, lätt syrlig, jordkällare, smutsig citruszest,…"
Goose Island Matilda,"Positivement surpris par cette belge americaine! Bue ce dimanche soir tranquillement à la maison.
Brett un peu (en levure d'embouteillage) mais en restant agréable et sans…"
Goose Island Matilda,"Botella de 355 ml @ Saveur Biere online store. Color ámbar oscuro, levadura en suspensión, aspecto efervescente. Espuma beige, rápida disipación. Poca retención.…"
Goose Island Matilda,"Couleur orange foncée, rousse dorée, beaucoup de mousse à l'ouverture de la bouteille puis la mousse s'estompe assez rapidement
Nez malté, caramel, des senteurs un peu aigres et de fruits confits…"
Goose Island Matilda,"Bouteille 35,5cl

Mousse : Chapeau de mouse blanche très fine et persistante…"
Goose Island Matilda,"Pours clear shimmery light orange, big white head. Aroma is strong cloves, hints of raisin and dried apricots.  Taste is moderately yeasty, light tang aftertaste, hints of sweet malt, funk. Creamy but fairly light. Pretty nice."
Goose Island Matilda,Pours dark amber with a thin white head. Roommate did a shit job opening it. Aroma of yeast and malt. Taste has slight traces of lactose and ferrous elements that grow as the taste fades. Palate has herbal and iron notes.…
